epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.1302803009748459,0.12153331935405731,4.984381675720215,1e-04,0.7951807379722595,0.018611472100019455,0.4325181245803833,0.41379886865615845,2.0786681175231934,0.8641025424003601,0.15262681245803833
1,0.40330493450164795,0.4014035761356354,2.966806411743164,1e-04,0.7907407283782959,0.16857481002807617,0.6655344367027283,0.6684290170669556,1.1204293966293335,0.8517665266990662,0.5022644996643066
2,0.5547346472740173,0.5576336979866028,2.1194326877593994,1e-04,0.8227337598800659,0.35677626729011536,0.801630437374115,0.8024692535400391,0.6335998773574829,0.8939819931983948,0.7198822498321533
3,0.6322260499000549,0.6366671919822693,1.7077642679214478,1e-04,0.8491806387901306,0.4734645485877991,0.8573369383811951,0.8590888977050781,0.4374849498271942,0.9138731360435486,0.8025362491607666
4,0.691387951374054,0.6962088942527771,1.4172865152359009,1e-04,0.8607375025749207,0.5594720840454102,0.88111412525177,0.8824771642684937,0.37585631012916565,0.9206110835075378,0.8324275612831116
5,0.7334047555923462,0.7381545901298523,1.2116124629974365,1e-04,0.8731895685195923,0.6256274580955505,0.9035326242446899,0.9063791632652283,0.291492760181427,0.9338822960853577,0.8731883764266968
6,0.760701596736908,0.7651982307434082,1.0809669494628906,1e-04,0.8853574395179749,0.6677006483078003,0.8947010636329651,0.8935573697090149,0.3125690817832947,0.9219875335693359,0.8697916865348816
7,0.7906491160392761,0.7952470183372498,0.9555395841598511,1e-04,0.8953914642333984,0.702385663986206,0.9225543737411499,0.9237112998962402,0.23238129913806915,0.942248523235321,0.901494562625885
8,0.8000112771987915,0.8039381504058838,0.9054847955703735,1e-04,0.8965637683868408,0.7239862680435181,0.9343296885490417,0.9345697164535522,0.189480260014534,0.9496133327484131,0.9175724387168884
9,0.8136032819747925,0.817482590675354,0.8212700486183167,1e-04,0.9030469059944153,0.7438384890556335,0.945652186870575,0.9479125142097473,0.16180963814258575,0.9572589993476868,0.9331974387168884
10,0.8326659798622131,0.8362513780593872,0.7500755786895752,1e-04,0.9106714725494385,0.7710224986076355,0.9447463750839233,0.9430749416351318,0.15952067077159882,0.9543241262435913,0.9320651888847351
11,0.8407873511314392,0.8442423343658447,0.7054044604301453,1e-04,0.9151308536529541,0.7869268655776978,0.9442934989929199,0.9455051422119141,0.16493865847587585,0.9569867253303528,0.9320651888847351
12,0.849923849105835,0.8533004522323608,0.6549805998802185,1e-04,0.91969233751297,0.7957249879837036,0.9547101259231567,0.955501914024353,0.12561030685901642,0.9605685472488403,0.9488224387168884
