epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.1742488294839859,0.1647297888994217,4.636823654174805,1e-04,0.7841945290565491,0.029088448733091354,0.381317675113678,0.36942943930625916,2.2040114402770996,0.6064425706863403,0.19539710879325867
1,0.4403855800628662,0.4387393295764923,2.8097527027130127,1e-04,0.8065192103385925,0.1952759474515915,0.7100631594657898,0.7142364978790283,0.9742674827575684,0.861242413520813,0.5755866169929504
2,0.5733693838119507,0.576741635799408,2.0330071449279785,1e-04,0.842046320438385,0.3813630938529968,0.7906137108802795,0.7897652983665466,0.667341411113739,0.8506081700325012,0.7258573770523071
3,0.6717966198921204,0.677106499671936,1.5800962448120117,1e-04,0.86243736743927,0.514234185218811,0.8555956482887268,0.8538333773612976,0.45321980118751526,0.9021550416946411,0.8217508792877197
4,0.7160493731498718,0.7206283807754517,1.3254468441009521,1e-04,0.8714083433151245,0.5898303389549255,0.8677797913551331,0.8683780431747437,0.4174368977546692,0.8987893462181091,0.8375450968742371
5,0.7522972226142883,0.7572026252746582,1.1382262706756592,1e-04,0.8833179473876953,0.6465415358543396,0.8815433382987976,0.8871129751205444,0.3907247483730316,0.910512387752533,0.8540162444114685
6,0.775353729724884,0.7795464396476746,1.0276036262512207,1e-04,0.8909144401550293,0.680478036403656,0.9131317734718323,0.9136322736740112,0.2501440644264221,0.9338979125022888,0.8957581520080566
7,0.7985230088233948,0.8024515509605408,0.9165855050086975,1e-04,0.8985251784324646,0.7177969217300415,0.9068140983581543,0.9085132479667664,0.2803487479686737,0.9300682544708252,0.8912454843521118
8,0.8132927417755127,0.8168890476226807,0.8455769419670105,1e-04,0.9036558270454407,0.7413044571876526,0.9219313859939575,0.9252007007598877,0.2420908510684967,0.9399161338806152,0.910649836063385
9,0.822650671005249,0.8253574967384338,0.8026165962219238,1e-04,0.9064709544181824,0.758892834186554,0.9413357377052307,0.9419996738433838,0.16846047341823578,0.9536759853363037,0.9336642622947693
10,0.8375895023345947,0.8412396311759949,0.7158610820770264,1e-04,0.9137930870056152,0.7798072099685669,0.9291516542434692,0.9293444156646729,0.20907345414161682,0.9421162009239197,0.9180956482887268
11,0.8520209789276123,0.8554180264472961,0.6604695916175842,1e-04,0.9187754988670349,0.8002706170082092,0.9221570491790771,0.9248433113098145,0.24390317499637604,0.9352086782455444,0.9151624441146851
12,0.8894526362419128,0.8924306631088257,0.4833076000213623,4e-05,0.9391791224479675,0.8513444662094116,0.9614169597625732,0.9617302417755127,0.09725626558065414,0.9676758646965027,0.9591606259346008
13,0.9033203721046448,0.9060618877410889,0.42456862330436707,4e-05,0.9452833533287048,0.8716387748718262,0.9575812220573425,0.9593521356582642,0.11713238805532455,0.9635369181632996,0.9539711475372314
14,0.9074919819831848,0.9099327921867371,0.413297176361084,4e-05,0.9469107389450073,0.8777834177017212,0.9650270938873291,0.9659257531166077,0.10346513986587524,0.9700000286102295,0.9629963636398315
15,0.9253058433532715,0.9275363683700562,0.32441604137420654,1.6e-05,0.9564540386199951,0.900163471698761,0.9695397019386292,0.9695999026298523,0.08605687320232391,0.9729545712471008,0.9659296274185181
16,0.9286882281303406,0.9310447573661804,0.3046576976776123,1.6e-05,0.9572975039482117,0.9073792099952698,0.9756317734718323,0.976428210735321,0.0724511370062828,0.978925883769989,0.9747292399406433
17,0.9343255162239075,0.9365289211273193,0.28142398595809937,1.6e-05,0.9627785682678223,0.9157224297523499,0.9745036363601685,0.9755480885505676,0.07150034606456757,0.9777827858924866,0.973149836063385
18,0.9324088096618652,0.9344390034675598,0.2933514416217804,1.6e-05,0.9583950042724609,0.9129037857055664,0.9749549031257629,0.9760941863059998,0.0648321732878685,0.978675127029419,0.9733754396438599
19,0.9365240335464478,0.9377190470695496,0.28052711486816406,1.6e-05,0.9618591666221619,0.9169626235961914,0.9774368405342102,0.9783650040626526,0.06248731538653374,0.9793744087219238,0.9749549031257629
20,0.9398500323295593,0.9415903687477112,0.26160988211631775,1.6e-05,0.9629018902778625,0.9218106865882874,0.9783393740653992,0.9793244004249573,0.060033515095710754,0.9798778891563416,0.9778881072998047
21,0.9431760311126709,0.9447000026702881,0.2556610107421875,1.6e-05,0.964970052242279,0.9255313277244568,0.9745036363601685,0.9753917455673218,0.0703936293721199,0.976902186870575,0.9733754396438599
22,0.9437397718429565,0.9453220367431641,0.24251139163970947,1.6e-05,0.9652740955352783,0.9260950684547424,0.9760830402374268,0.9774315357208252,0.07022536545991898,0.9775764346122742,0.9738267064094543
23,0.9501662850379944,0.952216386795044,0.21837422251701355,6.4e-06,0.9694634079933167,0.9360166788101196,0.9796931147575378,0.9807897806167603,0.05861544609069824,0.981670081615448,0.9787906408309937
24,0.9484187364578247,0.950106680393219,0.22955596446990967,6.4e-06,0.9686878323554993,0.9330289363861084,0.980370044708252,0.9815434217453003,0.055032942444086075,0.9823249578475952,0.9781137108802795
25,0.9503354430198669,0.9517960548400879,0.21774691343307495,6.4e-06,0.9703196287155151,0.9343818426132202,0.9817238450050354,0.9826692342758179,0.053534697741270065,0.9832617044448853,0.9808213114738464
26,0.9553526043891907,0.9569023251533508,0.1948287934064865,6.4e-06,0.9715813398361206,0.9424431920051575,0.980370044708252,0.9814602136611938,0.056403644382953644,0.9814730882644653,0.9801443815231323
