epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.14065054059028625,0.1299925595521927,4.8885345458984375,1e-04,0.7780268788337708,0.019561419263482094,0.42260831594467163,0.4021393954753876,2.0486438274383545,0.7782217860221863,0.17576715350151062
1,0.40222108364105225,0.39824986457824707,3.0236854553222656,1e-04,0.8028455376625061,0.15587124228477478,0.6924638748168945,0.6921327710151672,1.0444447994232178,0.8691520690917969,0.536552369594574
2,0.5335137248039246,0.5365435481071472,2.2518365383148193,1e-04,0.8286131620407104,0.3199729323387146,0.7763988971710205,0.7732315063476562,0.7066790461540222,0.8705117106437683,0.6947202086448669
3,0.6209481954574585,0.6254043579101562,1.7916940450668335,1e-04,0.8447926640510559,0.4467557370662689,0.8271660804748535,0.8290058374404907,0.5109813213348389,0.8855098485946655,0.7818140983581543
4,0.6745024919509888,0.6792300343513489,1.500170111656189,1e-04,0.8601144552230835,0.5337955951690674,0.8470216393470764,0.8508651256561279,0.4631222188472748,0.8862187266349792,0.8154332041740417
5,0.7074243426322937,0.7117893099784851,1.3329468965530396,1e-04,0.8688181042671204,0.5843057632446289,0.8779332041740417,0.880756139755249,0.34987780451774597,0.9051827192306519,0.8551443815231323
6,0.7425446510314941,0.7471079230308533,1.170978307723999,1e-04,0.8741752505302429,0.634872317314148,0.9131317734718323,0.9137361645698547,0.2603124976158142,0.9384066462516785,0.8903429508209229
7,0.7658267021179199,0.7693323493003845,1.0588818788528442,1e-04,0.8877946734428406,0.6708382368087769,0.9203519821166992,0.923064112663269,0.23421812057495117,0.9377049207687378,0.9034296274185181
8,0.7866846919059753,0.7910469770431519,0.9505228996276855,1e-04,0.8989986181259155,0.703478217124939,0.9219313859939575,0.9227346181869507,0.23008905351161957,0.9410112500190735,0.9070397019386292
9,0.8036529421806335,0.8074771761894226,0.8870397210121155,1e-04,0.9017575979232788,0.7259710431098938,0.9338898658752441,0.9350721836090088,0.1915789246559143,0.9471243023872375,0.921480119228363
10,0.8215795755386353,0.8251640200614929,0.8097622394561768,1e-04,0.9087981581687927,0.7476746439933777,0.945397138595581,0.947781503200531,0.15591755509376526,0.9587557315826416,0.9388538002967834
11,0.8308811187744141,0.8343221545219421,0.7605478167533875,1e-04,0.9138428568840027,0.7677434086799622,0.9467508792877197,0.9482935070991516,0.14974446594715118,0.9550870656967163,0.9404332041740417
12,0.83990079164505,0.8424187302589417,0.7104665637016296,1e-04,0.916160523891449,0.7823439836502075,0.9503610134124756,0.9524921178817749,0.14014743268489838,0.9600734114646912,0.9440433382987976
13,0.8467782735824585,0.8504469394683838,0.6745128631591797,1e-04,0.9181088209152222,0.7925475239753723,0.950135350227356,0.9518716335296631,0.14240875840187073,0.955946147441864,0.9449458718299866
14,0.8610406517982483,0.8641117811203003,0.630136251449585,1e-04,0.924512505531311,0.8098539710044861,0.9505866169929504,0.9526652693748474,0.12958651781082153,0.9588477611541748,0.9462996125221252
15,0.8602514266967773,0.8631997108459473,0.6165710091590881,1e-04,0.9247810244560242,0.8095157742500305,0.950135350227356,0.9518192410469055,0.14188118278980255,0.9554896354675293,0.9444946050643921
