epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.14036868512630463,0.12982891499996185,4.894994735717773,1e-04,0.7654028534889221,0.018208466470241547,0.4510379135608673,0.4323193430900574,1.9602304697036743,0.740897536277771,0.19742779433727264
1,0.3959636986255646,0.39347976446151733,3.0293221473693848,1e-04,0.8132295608520508,0.15316534042358398,0.6708032488822937,0.6652575731277466,1.1025011539459229,0.847769021987915,0.5101534128189087
2,0.5308078527450562,0.5343936085700989,2.2485008239746094,1e-04,0.8227774500846863,0.3192964792251587,0.7960288524627686,0.7970646023750305,0.6451023817062378,0.888765275478363,0.7211191058158875
3,0.6138452291488647,0.6182302832603455,1.8209500312805176,1e-04,0.847788393497467,0.4408365786075592,0.8269404172897339,0.8290671706199646,0.5310632586479187,0.8910967707633972,0.7791064977645874
4,0.675517201423645,0.67936110496521,1.5072510242462158,1e-04,0.8594965934753418,0.5293421149253845,0.8601083159446716,0.8597678542137146,0.43199944496154785,0.9077380895614624,0.8258122801780701
5,0.7142454385757446,0.7180492877960205,1.313981294631958,1e-04,0.87026447057724,0.5918033719062805,0.8808664083480835,0.880937933921814,0.3509574234485626,0.9114258289337158,0.8567238450050354
6,0.7441794872283936,0.7490865588188171,1.1540815830230713,1e-04,0.8833463191986084,0.6398895382881165,0.8982400894165039,0.8999448418617249,0.29155629873275757,0.9283154010772705,0.8765794038772583
7,0.7641355395317078,0.7689066529273987,1.0577399730682373,1e-04,0.8864181041717529,0.667399525642395,0.9257671236991882,0.9249279499053955,0.20789416134357452,0.943017303943634,0.9111011028289795
8,0.7887141108512878,0.7930765748023987,0.9457526803016663,1e-04,0.8970336318016052,0.7091718912124634,0.9259927868843079,0.926008939743042,0.223222553730011,0.9439013004302979,0.9149368405342102
9,0.8036529421806335,0.807606041431427,0.8735460638999939,1e-04,0.9020525217056274,0.7283950448036194,0.9417870044708252,0.9437621235847473,0.17976070940494537,0.9533379673957825,0.931182324886322
10,0.813518226146698,0.8169922828674316,0.8349981904029846,1e-04,0.9042158722877502,0.7423755526542664,0.9361461997032166,0.9367039203643799,0.19495782256126404,0.9457720518112183,0.9287003874778748
11,0.8278369903564453,0.8319926261901855,0.7529768347740173,1e-04,0.9106351733207703,0.7645865082740784,0.9490072131156921,0.9485288858413696,0.1530209481716156,0.9574810266494751,0.9399819374084473
12,0.8421556949615479,0.8452699184417725,0.704719603061676,1e-04,0.9183484315872192,0.782400369644165,0.9451714754104614,0.947008490562439,0.16412809491157532,0.956031322479248,0.9370487332344055
13,0.8496533036231995,0.8524301052093506,0.6815381646156311,1e-04,0.9203892350196838,0.7944641709327698,0.9632220268249512,0.9645593762397766,0.11177214235067368,0.9697871208190918,0.9560018181800842
14,0.8568126559257507,0.8599546551704407,0.6413610577583313,1e-04,0.9250550866127014,0.8050622940063477,0.9451714754104614,0.946585476398468,0.16633252799510956,0.9555708765983582,0.936597466468811
15,0.8651558756828308,0.8683116436004639,0.5973042249679565,1e-04,0.9262420535087585,0.8197756409645081,0.9598375558853149,0.9607675075531006,0.10925687849521637,0.9664689898490906,0.9560018181800842
16,0.8700603246688843,0.8732749819755554,0.5769988894462585,1e-04,0.9279290437698364,0.8259766697883606,0.9564530849456787,0.958163321018219,0.12145636975765228,0.9632335901260376,0.951714813709259
17,0.879249095916748,0.8816509246826172,0.536259114742279,1e-04,0.9331742525100708,0.8375895023345947,0.9600631594657898,0.9604887366294861,0.11746566742658615,0.9658002853393555,0.9557761549949646
18,0.9050679206848145,0.9072984457015991,0.42820456624031067,4e-05,0.9474072456359863,0.8682563900947571,0.9745036363601685,0.9757853150367737,0.0686134621500969,0.9770975112915039,0.972247302532196
19,0.9081120491027832,0.9100654125213623,0.4106757640838623,4e-05,0.9476627707481384,0.878854513168335,0.9772111773490906,0.9782036542892456,0.06207961216568947,0.9798094630241394,0.9745036363601685
20,0.9107615947723389,0.9131554961204529,0.38870441913604736,4e-05,0.9519429802894592,0.8810530304908752,0.9754061102867126,0.9758420586585999,0.06568532437086105,0.978675127029419,0.9733754396438599
21,0.9183719754219055,0.9200640320777893,0.3625015616416931,4e-05,0.9527140855789185,0.8904673457145691,0.9821751117706299,0.9829878211021423,0.051854077726602554,0.9852607846260071,0.980370044708252
22,0.9205704927444458,0.9225024580955505,0.3502185642719269,4e-05,0.9542692303657532,0.894018828868866,0.9810469150543213,0.9819750189781189,0.05673421174287796,0.9839075207710266,0.979467511177063
23,0.921190619468689,0.9230695962905884,0.34618079662323,4e-05,0.9539686441421509,0.8984159231185913,0.9824007153511047,0.9832993149757385,0.046341102570295334,0.9861709475517273,0.9814981818199158
24,0.9241783618927002,0.9258919358253479,0.335640013217926,4e-05,0.9571890830993652,0.8999379873275757,0.9805956482887268,0.9817720055580139,0.057357583194971085,0.9836845397949219,0.979467511177063
25,0.927335262298584,0.92885422706604,0.3237973749637604,4e-05,0.957194983959198,0.9025875329971313,0.984882652759552,0.9856061339378357,0.04647335037589073,0.9870865345001221,0.9830776453018188
26,0.937651515007019,0.9391481280326843,0.2713709771633148,1.6e-05,0.9653964638710022,0.9169062376022339,0.9837545156478882,0.9845038652420044,0.047098029404878616,0.9857434034347534,0.9828519821166992
27,0.9398500323295593,0.9414224028587341,0.274141788482666,1.6e-05,0.9655295014381409,0.9205704927444458,0.9860108494758606,0.9867343902587891,0.04143395274877548,0.9882299900054932,0.9851083159446716
28,0.9415412545204163,0.9432584643363953,0.25185149908065796,1.6e-05,0.9653421640396118,0.9216979742050171,0.985785186290741,0.9864855408668518,0.043536532670259476,0.987995445728302,0.9842057824134827
29,0.9424431920051575,0.9446354508399963,0.2499309629201889,1.6e-05,0.9657872915267944,0.9245730042457581,0.9866877198219299,0.9873823523521423,0.04243115708231926,0.9884641766548157,0.9860108494758606
30,0.9435706734657288,0.9451045393943787,0.24767252802848816,6.4e-06,0.9656349420547485,0.9250803589820862,0.9855595827102661,0.9863136410713196,0.04515191540122032,0.9879981875419617,0.9844313859939575
31,0.9444162845611572,0.9457851648330688,0.2458440065383911,6.4e-06,0.9672304391860962,0.9284626841545105,0.9855595827102661,0.9863426685333252,0.04268859326839447,0.9877744913101196,0.9844313859939575
32,0.95073002576828,0.9519636631011963,0.21825261414051056,2.56e-06,0.9710678458213806,0.9365804195404053,0.984882652759552,0.98566073179245,0.04276964068412781,0.9875509142875671,0.9844313859939575
33,0.9452054500579834,0.9467940330505371,0.24012085795402527,2.56e-06,0.9685404896736145,0.928519070148468,0.9864621162414551,0.9872038960456848,0.04029030725359917,0.9893448352813721,0.9846570491790771
34,0.9461638331413269,0.9476730823516846,0.237533837556839,2.56e-06,0.9697219133377075,0.9298156499862671,0.9851083159446716,0.9858913421630859,0.04277428984642029,0.9875453114509583,0.983980119228363
35,0.9507864117622375,0.9518798589706421,0.2288125604391098,2.56e-06,0.9730507135391235,0.93426913022995,0.9851083159446716,0.9859310388565063,0.041682127863168716,0.98777174949646,0.9842057824134827
36,0.9480241537094116,0.9496719837188721,0.22894538938999176,1.024e-06,0.9687591791152954,0.9317323565483093,0.9853339195251465,0.9861528277397156,0.04312435910105705,0.98777174949646,0.9842057824134827
37,0.9497717022895813,0.9508198499679565,0.21962593495845795,1.024e-06,0.9702488780021667,0.9339308738708496,0.9853339195251465,0.9861313700675964,0.042272910475730896,0.9877744913101196,0.9844313859939575
