epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.1436946839094162,0.13264088332653046,4.879687786102295,1e-04,0.7908496856689453,0.020463386550545692,0.18682309985160828,0.1726219803094864,3.1477317810058594,0.4452926218509674,0.03948555886745453
1,0.39342692494392395,0.39190956950187683,3.0324738025665283,1e-04,0.7958176136016846,0.15446192026138306,0.6040162444114685,0.6138159036636353,1.3060424327850342,0.7576979398727417,0.46638086438179016
2,0.5337955951690674,0.5364834070205688,2.2529401779174805,1e-04,0.8194484710693359,0.31828173995018005,0.6554602980613708,0.6459731459617615,1.1495563983917236,0.7673163414001465,0.5773916840553284
3,0.6109138131141663,0.615096390247345,1.81026029586792,1e-04,0.8430420756340027,0.4405547082424164,0.791064977645874,0.7934544086456299,0.6536986231803894,0.867833137512207,0.7274368405342102
4,0.6779976487159729,0.6829389333724976,1.4953958988189697,1e-04,0.8627273440361023,0.5374598503112793,0.8102436661720276,0.8143571615219116,0.6141259074211121,0.8777053356170654,0.7594765424728394
5,0.7153165340423584,0.720695972442627,1.3076651096343994,1e-04,0.8729803562164307,0.5939455628395081,0.7953519821166992,0.8024092316627502,0.6652868986129761,0.8510362505912781,0.7412003874778748
6,0.7529172897338867,0.7568196058273315,1.132915735244751,1e-04,0.8843872547149658,0.647274374961853,0.8957581520080566,0.8979604840278625,0.3098028302192688,0.9241954684257507,0.8747743964195251
7,0.7679125070571899,0.772447943687439,1.0360984802246094,1e-04,0.8884349465370178,0.6742770075798035,0.8727436661720276,0.8791934251785278,0.3727003335952759,0.9095525741577148,0.8486011028289795
8,0.7867974638938904,0.7904818654060364,0.9501332640647888,1e-04,0.8928545713424683,0.7008850574493408,0.7468411326408386,0.7514452934265137,0.8656607866287231,0.81243497133255,0.7046480178833008
9,0.8331360220909119,0.8367488980293274,0.7527019381523132,4e-05,0.9205842614173889,0.7639100551605225,0.9334385991096497,0.9336926341056824,0.18420886993408203,0.945852518081665,0.9262183904647827
10,0.8429449200630188,0.8466596007347107,0.6934741735458374,4e-05,0.9234863519668579,0.7824567556381226,0.9377256035804749,0.9390347003936768,0.17162305116653442,0.9501155018806458,0.9282491207122803
11,0.8540503978729248,0.8569878339767456,0.6519961357116699,4e-05,0.9260954856872559,0.798241138458252,0.9560018181800842,0.9557941555976868,0.1272290050983429,0.962674617767334,0.9485559463500977
12,0.8625063300132751,0.8661482334136963,0.6109160780906677,4e-05,0.9300296902656555,0.8114888072013855,0.9623194932937622,0.9638600945472717,0.12151125818490982,0.9681630730628967,0.9537454843521118
13,0.8709059357643127,0.8734888434410095,0.5794962048530579,4e-05,0.9325900077819824,0.820452094078064,0.9490072131156921,0.9500592947006226,0.14855033159255981,0.960856556892395,0.9415614008903503
14,0.8746265172958374,0.8786424398422241,0.5551770329475403,4e-05,0.9338030219078064,0.8294154405593872,0.9648014307022095,0.9647122025489807,0.09250351786613464,0.9690839052200317,0.9618682265281677
15,0.880038321018219,0.8832578063011169,0.5273771286010742,4e-05,0.9356098771095276,0.8371385335922241,0.9616426229476929,0.9627473950386047,0.11782258749008179,0.9675576686859131,0.9555505514144897
16,0.88499915599823,0.8876291513442993,0.5179474949836731,4e-05,0.937684178352356,0.8431704044342041,0.9684115648269653,0.9698271751403809,0.08996820449829102,0.9740200638771057,0.964350163936615
17,0.8897908329963684,0.8924827575683594,0.4958361089229584,4e-05,0.9397868514060974,0.8499351739883423,0.9666064977645874,0.9679633975028992,0.09949058294296265,0.9730100631713867,0.9598375558853149
18,0.8902418613433838,0.8928287029266357,0.4868695139884949,4e-05,0.9411142468452454,0.8523028492927551,0.9699909687042236,0.9704234600067139,0.09207604825496674,0.9744641780853271,0.964350163936615
19,0.9054061770439148,0.9080263376235962,0.4225131869316101,1.6e-05,0.9506051540374756,0.8722588419914246,0.978564977645874,0.9793485403060913,0.06570848822593689,0.9816201329231262,0.9760830402374268
20,0.9054625630378723,0.9080616235733032,0.4170686602592468,1.6e-05,0.9475036859512329,0.8729917407035828,0.9749549031257629,0.9757596850395203,0.06873798370361328,0.9784433841705322,0.9729241728782654
21,0.9093523025512695,0.9117341041564941,0.4023781716823578,1.6e-05,0.9488306641578674,0.875979483127594,0.9747292399406433,0.9757755994796753,0.07508707046508789,0.9781966805458069,0.9717960357666016
22,0.9165680408477783,0.9185729026794434,0.3718840777873993,6.4e-06,0.955730140209198,0.8847736716270447,0.9763086438179016,0.9771646857261658,0.06767366081476212,0.9793275594711304,0.9726985692977905
23,0.9152150750160217,0.9175888895988464,0.36568519473075867,6.4e-06,0.9533697366714478,0.8851682543754578,0.9805956482887268,0.9812513589859009,0.05676600709557533,0.9830009341239929,0.978564977645874
