epoch,categorical_accuracy,loss,lr,precision,recall,val_categorical_accuracy,val_loss,val_precision,val_recall
0,0.010711138136684895,6.377376556396484,1e-04,0.02247191034257412,0.00013558402133639902,0.006087662186473608,4.619271278381348,0.0,0.0
