epoch,categorical_accuracy,loss,lr,precision,recall,val_categorical_accuracy,val_loss,val_precision,val_recall
40,0.9289439916610718,0.3165714144706726,6.4e-06,0.9602991938591003,0.9044232368469238,0.9764610528945923,0.06379013508558273,0.9804055094718933,0.9747023582458496
41,0.9257603287696838,0.32924550771713257,6.4e-06,0.9552956223487854,0.9017814993858337,0.977543294429779,0.0623372346162796,0.9813478589057922,0.9751082062721252
42,0.9233895540237427,0.3282291293144226,6.4e-06,0.9555955529212952,0.8994106650352478,0.9780844449996948,0.062134865671396255,0.9816276431083679,0.9757846593856812
43,0.9279956817626953,0.31487029790878296,6.4e-06,0.9585726857185364,0.9043554663658142,0.9768669009208679,0.06480736285448074,0.9808032512664795,0.9745671153068542
44,0.9275215268135071,0.3226996064186096,6.4e-06,0.9574896097183228,0.9032039642333984,0.9765962958335876,0.06569933146238327,0.9797278642654419,0.9741612672805786
45,0.9258958101272583,0.32087430357933044,2.56e-06,0.9567776918411255,0.9026620388031006,0.9774079918861389,0.06483246386051178,0.9809497594833374,0.9752435088157654
46,0.9283343553543091,0.3161352276802063,2.56e-06,0.9563506245613098,0.9053037762641907,0.9776785969734192,0.06309283524751663,0.9812270402908325,0.9757846593856812
47,0.9315179586410522,0.302825003862381,1.024e-06,0.9593234658241272,0.9105872511863708,0.9776785969734192,0.06416834890842438,0.9816226363182068,0.9755140542984009
48,0.9283343553543091,0.318386971950531,1.024e-06,0.9600229859352112,0.9044232368469238,0.9765962958335876,0.06388486176729202,0.9805468916893005,0.9751082062721252
49,0.9300954937934875,0.30306288599967957,4.0959998e-07,0.9598767757415771,0.9074713587760925,0.9776785969734192,0.06426698714494705,0.9814890623092651,0.9755140542984009
50,0.9312470555305481,0.31435468792915344,4.0959998e-07,0.9587990641593933,0.9063875675201416,0.9771374464035034,0.06442620605230331,0.9809445738792419,0.9749729633331299
51,0.9305696487426758,0.2945016920566559,1.6383999e-07,0.9591822028160095,0.908893883228302,0.9778138399124146,0.06389853358268738,0.9814814925193787,0.9751082062721252
52,0.9243378639221191,0.3311372995376587,1.6383999e-07,0.9558844566345215,0.901171863079071,0.9770021438598633,0.06387399882078171,0.9809316396713257,0.974296510219574
53,0.9322630763053894,0.30253124237060547,6.553599e-08,0.9606017470359802,0.9083519577980042,0.9771374464035034,0.06417756527662277,0.9809549450874329,0.9755140542984009
54,0.925692617893219,0.32445308566093445,6.553599e-08,0.9571623802185059,0.9020524024963379,0.9774079918861389,0.06368501484394073,0.9810781478881836,0.9749729633331299
55,0.9242023825645447,0.32965096831321716,2.6214398e-08,0.9556097984313965,0.901171863079071,0.9779491424560547,0.06425156444311142,0.9815041422843933,0.9763257503509521
56,0.9252184629440308,0.33118700981140137,2.6214398e-08,0.9562379121780396,0.9028652906417847,0.977543294429779,0.06315132975578308,0.9817538261413574,0.9753788113594055
57,0.9275215268135071,0.31605374813079834,1.0485759e-08,0.9570446610450745,0.9055070281028748,0.9765962958335876,0.06418442726135254,0.9809393882751465,0.9747023582458496
58,0.9245410561561584,0.3357137143611908,1.0485759e-08,0.9553916454315186,0.9038136005401611,0.9764610528945923,0.06455054879188538,0.9806697368621826,0.9745671153068542
59,0.9309083223342896,0.3090631663799286,1e-08,0.9596444964408875,0.9068617224693298,0.9771374464035034,0.06475386768579483,0.9805415868759155,0.9748376607894897
60,0.9275215268135071,0.3185350298881531,1e-08,0.9584111571311951,0.9038136005401611,0.9770021438598633,0.0641687884926796,0.9806723594665527,0.9747023582458496
61,0.9281988739967346,0.3289741575717926,1e-08,0.9582496285438538,0.9048296213150024,0.9770021438598633,0.06573750823736191,0.9804055094718933,0.9747023582458496
62,0.9300954937934875,0.3070807158946991,1e-08,0.9603362679481506,0.9053037762641907,0.9771374464035034,0.06462851166725159,0.9805362820625305,0.9745671153068542
63,0.9266409277915955,0.321383535861969,1e-08,0.9583722949028015,0.9029330015182495,0.9768669009208679,0.06498055160045624,0.9804028272628784,0.9745671153068542
64,0.9293503761291504,0.3086404800415039,1e-08,0.9569562673568726,0.9080809950828552,0.9770021438598633,0.06430865079164505,0.9809290170669556,0.9741612672805786
65,0.933143675327301,0.3073425889015198,1e-08,0.9605008959770203,0.9092325568199158,0.977543294429779,0.06370461732149124,0.9809497594833374,0.9752435088157654
66,0.9275892376899719,0.32180291414260864,1e-08,0.9579536318778992,0.9043554663658142,0.9771374464035034,0.06386589258909225,0.9817488193511963,0.9751082062721252
67,0.9256248474121094,0.3266308307647705,1e-08,0.9566090703010559,0.9034749269485474,0.9771374464035034,0.06394032388925552,0.9801360368728638,0.9745671153068542
68,0.9286730289459229,0.3238047957420349,1e-08,0.9581268429756165,0.903610348701477,0.977543294429779,0.06369489431381226,0.9812193512916565,0.9753788113594055
69,0.9282665848731995,0.3137989640235901,1e-08,0.9589394330978394,0.9064553380012512,0.977543294429779,0.06353592872619629,0.9814864993095398,0.9753788113594055
70,0.9290794730186462,0.3185686767101288,1e-08,0.9588480591773987,0.9043554663658142,0.9774079918861389,0.06389829516410828,0.9813478589057922,0.9751082062721252
71,0.9306374192237854,0.3167215883731842,1e-08,0.9607660174369812,0.9073359370231628,0.9772727489471436,0.0635075718164444,0.9813478589057922,0.9751082062721252
72,0.9297568202018738,0.300535649061203,1e-08,0.958434522151947,0.9090293049812317,0.9770021438598633,0.06442099064588547,0.9810781478881836,0.9749729633331299
73,0.9292149543762207,0.31375977396965027,1e-08,0.9589169025421143,0.9043554663658142,0.9779491424560547,0.06362824141979218,0.9813529253005981,0.9753788113594055
74,0.9355144500732422,0.2995052635669708,1e-08,0.960770308971405,0.9124161601066589,0.9776785969734192,0.06403034925460815,0.9810858368873596,0.9753788113594055
75,0.9275892376899719,0.31556636095046997,1e-08,0.9580464959144592,0.9048973917961121,0.9776785969734192,0.06417258828878403,0.9809445738792419,0.9749729633331299
76,0.9265732169151306,0.31372886896133423,1e-08,0.9579120874404907,0.9049651026725769,0.9774079918861389,0.06322669237852097,0.9820261597633362,0.975649356842041
77,0.9303664565086365,0.2993946671485901,1e-08,0.9595396518707275,0.9092325568199158,0.9767315983772278,0.06474770605564117,0.980934202671051,0.9744318127632141
78,0.9271827936172485,0.31750962138175964,1e-08,0.9573323726654053,0.9042877554893494,0.9778138399124146,0.06370783597230911,0.9817612767219543,0.9757846593856812
79,0.9271150827407837,0.3149473965167999,1e-08,0.9569268226623535,0.9044232368469238,0.9778138399124146,0.06271600723266602,0.9814965724945068,0.9759199023246765
80,0.9281311631202698,0.31733834743499756,1e-08,0.9576587080955505,0.9054392576217651,0.9770021438598633,0.06467649340629578,0.9806723594665527,0.9747023582458496
81,0.9282665848731995,0.31721407175064087,1e-08,0.9567393660545349,0.9063198566436768,0.9770021438598633,0.06383442878723145,0.9812193512916565,0.9753788113594055
82,0.9302987456321716,0.29831984639167786,1e-08,0.9609878063201904,0.9093680381774902,0.9778138399124146,0.06381247192621231,0.9814915657043457,0.975649356842041
83,0.9265732169151306,0.31660598516464233,1e-08,0.9593507647514343,0.9048296213150024,0.9770021438598633,0.06475904583930969,0.9810884594917297,0.9755140542984009
84,0.9290794730186462,0.31907376646995544,1e-08,0.9581005573272705,0.9061166644096375,0.9774079918861389,0.06366094201803207,0.9808241724967957,0.975649356842041
85,0.9306374192237854,0.31546249985694885,1e-08,0.9621936082839966,0.906794011592865,0.9770021438598633,0.06363480538129807,0.9810832738876343,0.9752435088157654
86,0.9284698367118835,0.30676907300949097,1e-08,0.958455502986908,0.9079455137252808,0.977543294429779,0.06333044916391373,0.9813554883003235,0.9755140542984009
87,0.9295536279678345,0.31186768412590027,1e-08,0.959147036075592,0.9048973917961121,0.9778138399124146,0.06354498863220215,0.9816301465034485,0.9759199023246765
88,0.9292826652526855,0.3084889054298401,1e-08,0.9588403701782227,0.9073359370231628,0.9772727489471436,0.06443143635988235,0.9808111190795898,0.9749729633331299
89,0.9276570081710815,0.32397347688674927,1e-08,0.9579302072525024,0.9053715467453003,0.9764610528945923,0.06462020426988602,0.980272114276886,0.9747023582458496
90,0.9296213388442993,0.3201501667499542,1e-08,0.9574148058891296,0.9061166644096375,0.9770021438598633,0.06323520094156265,0.9810781478881836,0.9749729633331299
91,0.9276570081710815,0.3200366497039795,1e-08,0.9558939337730408,0.9057779312133789,0.9774079918861389,0.06276088207960129,0.9814864993095398,0.9753788113594055
92,0.9276570081710815,0.3231859505176544,1e-08,0.9583632349967957,0.9042877554893494,0.9767315983772278,0.06538397818803787,0.9802747964859009,0.9748376607894897
93,0.9253539443016052,0.3163345456123352,1e-08,0.9530714154243469,0.9038136005401611,0.977543294429779,0.06420965492725372,0.9810935854911804,0.9757846593856812
94,0.9284020662307739,0.3184211254119873,1e-08,0.9585544466972351,0.9055070281028748,0.9772727489471436,0.06363528221845627,0.9810858368873596,0.9753788113594055
95,0.9250152111053467,0.3301709294319153,1e-08,0.9550046324729919,0.9028652906417847,0.9778138399124146,0.06391958892345428,0.9817538261413574,0.9753788113594055
96,0.9284020662307739,0.3183663785457611,1e-08,0.9566929340362549,0.9053037762641907,0.977543294429779,0.06370631605386734,0.9810807108879089,0.9751082062721252
97,0.9315857291221619,0.31169360876083374,1e-08,0.9606395363807678,0.907606840133667,0.9772727489471436,0.0636981949210167,0.9813504219055176,0.9752435088157654
98,0.9275892376899719,0.31708696484565735,1e-08,0.9552398920059204,0.9063875675201416,0.9760552048683167,0.06463825702667236,0.980130672454834,0.974296510219574
99,0.9301632642745972,0.3102724850177765,1e-08,0.9591544270515442,0.9066585302352905,0.9770021438598633,0.06322609633207321,0.9810781478881836,0.9749729633331299
