epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.17531991004943848,0.165858194231987,4.624101638793945,1e-04,0.7412587404251099,0.029877670109272003,0.5038357377052307,0.49413377046585083,1.7668726444244385,0.8037790656089783,0.24954873323440552
1,0.44179490208625793,0.4421957731246948,2.807788372039795,1e-04,0.8095781207084656,0.20012402534484863,0.6847923994064331,0.6787478923797607,1.0048279762268066,0.8334445953369141,0.563402533531189
2,0.5826146006584167,0.5857175588607788,2.026777505874634,1e-04,0.8427866697311401,0.38530921936035156,0.7912906408309937,0.7910947203636169,0.6585922241210938,0.8527253866195679,0.7342057824134827
3,0.6573651432991028,0.6630668640136719,1.611655592918396,1e-04,0.8583875894546509,0.5053836107254028,0.8341606259346008,0.8360162377357483,0.5561575293540955,0.8789159655570984,0.7976083159446716
4,0.7105811834335327,0.7157257199287415,1.334707260131836,1e-04,0.8704338669776917,0.5870116949081421,0.896435022354126,0.8995534777641296,0.3121587932109833,0.9353658556938171,0.8652978539466858
5,0.7444049715995789,0.7498395442962646,1.1649945974349976,1e-04,0.8818634152412415,0.6392130255699158,0.8980144262313843,0.8993832468986511,0.3121151328086853,0.9216338396072388,0.8756768703460693
6,0.7792434692382812,0.7831888794898987,1.0272800922393799,1e-04,0.8917020559310913,0.6869609355926514,0.9151624441146851,0.9167593121528625,0.28306055068969727,0.9363401532173157,0.8993682265281677
7,0.7980156540870667,0.8023743629455566,0.9208873510360718,1e-04,0.8977360725402832,0.7175714373588562,0.9013988971710205,0.905170202255249,0.3443916440010071,0.9206945300102234,0.8853790760040283
8,0.8142510652542114,0.8172929286956787,0.8559917211532593,1e-04,0.9065812826156616,0.7423755526542664,0.9368231296539307,0.9385032653808594,0.19149452447891235,0.9504996538162231,0.9228339195251465
9,0.8256947994232178,0.8289974331855774,0.7840921878814697,1e-04,0.9103005528450012,0.7597384452819824,0.9250902533531189,0.9273313283920288,0.2251024842262268,0.9392534494400024,0.9140343070030212
10,0.8397316932678223,0.8432624936103821,0.7044855356216431,1e-04,0.9136086106300354,0.7845425605773926,0.9442689418792725,0.9458091855049133,0.16886381804943085,0.9520971775054932,0.9372743964195251
11,0.849709689617157,0.8524808287620544,0.6716101169586182,1e-04,0.915770947933197,0.7924911379814148,0.9422382712364197,0.9416149854660034,0.18888624012470245,0.9514095783233643,0.936597466468811
12,0.8599695563316345,0.8631318807601929,0.6373386383056641,1e-04,0.9255127310752869,0.8090084195137024,0.9472021460533142,0.9472883343696594,0.16354314982891083,0.9554944038391113,0.9397563338279724
13,0.8672416806221008,0.8707338571548462,0.5977365970611572,1e-04,0.927370011806488,0.820564866065979,0.9528429508209229,0.9529327154159546,0.15428298711776733,0.9612917900085449,0.9469765424728394
14,0.8733863234519958,0.876233696937561,0.5710108280181885,1e-04,0.9310758709907532,0.8308247327804565,0.9602888226509094,0.9611088037490845,0.12986721098423004,0.9664613008499146,0.9557761549949646
15,0.8778398036956787,0.8805868029594421,0.5433138012886047,1e-04,0.9302019476890564,0.8361801505088806,0.9657039642333984,0.9665794372558594,0.10180486738681793,0.9693111777305603,0.9620938897132874
16,0.882124125957489,0.8846814036369324,0.5221938490867615,1e-04,0.9346752762794495,0.8428885340690613,0.9578068852424622,0.9587556719779968,0.12686772644519806,0.9626678824424744,0.9541967511177063
