epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.173121377825737,0.1641843616962433,4.62515926361084,1e-04,0.7647907733917236,0.029877670109272003,0.45171481370925903,0.42667174339294434,1.949121356010437,0.7514409422874451,0.23533393442630768
1,0.4481086730957031,0.4463264048099518,2.784491539001465,1e-04,0.8184698820114136,0.20384463667869568,0.7127707600593567,0.7161491513252258,0.9408809542655945,0.8469159603118896,0.5979241728782654
2,0.5890974402427673,0.5919533371925354,2.0047295093536377,1e-04,0.8354967832565308,0.38824060559272766,0.8129512667655945,0.8158076405525208,0.6064183712005615,0.8814446330070496,0.7599278092384338
3,0.6656519770622253,0.6704872846603394,1.5762351751327515,1e-04,0.854040801525116,0.509949803352356,0.8280686140060425,0.8323896527290344,0.5501889586448669,0.8778061270713806,0.7763988971710205
4,0.7158238887786865,0.7209881544113159,1.3089919090270996,1e-04,0.8747007846832275,0.5973842740058899,0.8689079284667969,0.871299147605896,0.3965025544166565,0.9015556573867798,0.8368682265281677
5,0.7504369020462036,0.7544807195663452,1.1656228303909302,1e-04,0.8844268321990967,0.6406223773956299,0.8837996125221252,0.8851184844970703,0.34809640049934387,0.9120591282844543,0.8634927868843079
6,0.7781723737716675,0.7821338176727295,1.0125865936279297,1e-04,0.8941426873207092,0.6875810623168945,0.917870044708252,0.9190967679023743,0.2374381124973297,0.9374707341194153,0.9032039642333984
7,0.7987484931945801,0.8019939661026001,0.9241452217102051,1e-04,0.8993586301803589,0.7193753719329834,0.9293772578239441,0.9309016466140747,0.2024952471256256,0.9474790096282959,0.9158393740653992
8,0.8157731294631958,0.8189854621887207,0.8433745503425598,1e-04,0.9084395170211792,0.7433338761329651,0.9140343070030212,0.9175125956535339,0.27510666847229004,0.9318234920501709,0.9004963636398315
9,0.824736475944519,0.8278730511665344,0.7894109487533569,1e-04,0.9117348790168762,0.7599075436592102,0.9086191058158875,0.9113603234291077,0.3588016629219055,0.9233814477920532,0.894629955291748
10,0.8772196769714355,0.8799536824226379,0.552273154258728,4e-05,0.9354920983314514,0.8289644122123718,0.9528429508209229,0.953095555305481,0.2839369773864746,0.9609143137931824,0.9485559463500977
11,0.8897908329963684,0.8923566341400146,0.49620452523231506,4e-05,0.9406922459602356,0.8503297567367554,0.9546480178833008,0.9566413760185242,1.1644251346588135,0.9621819853782654,0.9472021460533142
