epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.13202548027038574,0.12133491784334183,4.967960834503174,1e-04,0.7537688612937927,0.016911888495087624,0.48668771982192993,0.467971533536911,1.8202837705612183,0.8159246444702148,0.2150270789861679
1,0.3923558294773102,0.3899616301059723,3.0288166999816895,1e-04,0.8067354559898376,0.14989571273326874,0.6247743964195251,0.6276361346244812,1.2450162172317505,0.7859237790107727,0.4837545156478882
2,0.5328372716903687,0.5352728366851807,2.225508213043213,1e-04,0.8281431794166565,0.32081854343414307,0.7788808941841125,0.7758972644805908,0.7038778066635132,0.8713564872741699,0.7014891505241394
3,0.6186932921409607,0.6228935718536377,1.7980159521102905,1e-04,0.8435527086257935,0.4443880617618561,0.8454422354698181,0.8481382727622986,0.4526071548461914,0.9055584073066711,0.7939981818199158
4,0.6777157783508301,0.6831929087638855,1.5054540634155273,1e-04,0.8609077334403992,0.5303568243980408,0.854467511177063,0.8577358722686768,0.4519073963165283,0.895061731338501,0.817915141582489
5,0.7177405953407288,0.7220098972320557,1.2958530187606812,1e-04,0.8695255517959595,0.590957760810852,0.894629955291748,0.894741415977478,0.29135072231292725,0.9226006269454956,0.874097466468811
6,0.7387112975120544,0.7424089312553406,1.1770391464233398,1e-04,0.8763402700424194,0.631208062171936,0.9016245603561401,0.9019812941551208,0.29565924406051636,0.9277366995811462,0.8777076005935669
7,0.7685326337814331,0.7718873023986816,1.0459156036376953,1e-04,0.8867952227592468,0.6765319108963013,0.9293772578239441,0.9312043190002441,0.21476274728775024,0.9476513266563416,0.9149368405342102
8,0.7932239770889282,0.7975870370864868,0.9383640885353088,1e-04,0.9009279012680054,0.7115395665168762,0.9235108494758606,0.9262620806694031,0.2315835803747177,0.9427498579025269,0.9065884351730347
9,0.8068098425865173,0.8099923729896545,0.8751471638679504,1e-04,0.9015696048736572,0.7285642027854919,0.9314079284667969,0.9330631494522095,0.1962571144104004,0.9444572925567627,0.9208032488822937
10,0.8202266097068787,0.824798047542572,0.8052524328231812,1e-04,0.908657431602478,0.7520153522491455,0.9408844709396362,0.9412181377410889,0.17281004786491394,0.9528868198394775,0.9309566617012024
11,0.8290207982063293,0.8322596549987793,0.772686243057251,1e-04,0.9108930826187134,0.7641355395317078,0.9404332041740417,0.9418323636054993,0.17242150008678436,0.9518654942512512,0.9325361251831055
12,0.8420429825782776,0.8454760909080505,0.7075273990631104,1e-04,0.9189510345458984,0.7842606902122498,0.9388538002967834,0.938133716583252,0.1792442798614502,0.9466575384140015,0.9329873919487
13,0.8466091752052307,0.8496584296226501,0.668668806552887,1e-04,0.9193074107170105,0.7931675910949707,0.9532942175865173,0.9543684124946594,0.13784508407115936,0.958437979221344,0.9469765424728394
14,0.8541631698608398,0.8566804528236389,0.6435885429382324,1e-04,0.9182175397872925,0.8038221001625061,0.945397138595581,0.945146381855011,0.1560434252023697,0.9518265128135681,0.9406588673591614
15,0.866847038269043,0.870319664478302,0.5913472175598145,1e-04,0.9251415133476257,0.8200011253356934,0.9614169597625732,0.9626147747039795,0.11708823591470718,0.9680438041687012,0.9569043517112732
16,0.8701167106628418,0.8730054497718811,0.5712807178497314,1e-04,0.9283360838890076,0.8259202837944031,0.9648014307022095,0.9650769829750061,0.09855598956346512,0.9688140153884888,0.9602888226509094
17,0.8753030300140381,0.8779905438423157,0.555422842502594,1e-04,0.9322054982185364,0.835616409778595,0.9627707600593567,0.9635593295097351,0.10082903504371643,0.9679399728775024,0.9605144262313843
18,0.8764868378639221,0.8792211413383484,0.539078414440155,1e-04,0.9314956665039062,0.8362929224967957,0.9661552309989929,0.9671784043312073,0.09349048882722855,0.9711297750473022,0.9638988971710205
19,0.8852810263633728,0.8877114653587341,0.5009821057319641,1e-04,0.9357187151908875,0.8476802706718445,0.9666064977645874,0.966982901096344,0.10828813910484314,0.971123218536377,0.9636732935905457
20,0.8904673457145691,0.8929331302642822,0.48173627257347107,1e-04,0.9376351833343506,0.8551778793334961,0.9706678986549377,0.9718466401100159,0.08137595653533936,0.9761037826538086,0.9677346348762512
21,0.8944697976112366,0.896757960319519,0.46798306703567505,1e-04,0.9409366250038147,0.8585602641105652,0.9697653651237488,0.9707880616188049,0.09101171791553497,0.9749772548675537,0.9670577645301819
22,0.900163471698761,0.9022802114486694,0.43973708152770996,1e-04,0.9429340958595276,0.868143618106842,0.9736011028289795,0.9734686017036438,0.09102359414100647,0.9772881865501404,0.9708935022354126
23,0.9226562976837158,0.9247052669525146,0.34793850779533386,4e-05,0.9542973637580872,0.8969502449035645,0.9810469150543213,0.9816570281982422,0.05065478757023811,0.9836771488189697,0.9790162444114685
