epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.12678278982639313,0.11600375920534134,5.003837585449219,1e-04,0.7706185579299927,0.01685551553964615,0.025722021237015724,0.010103965178132057,4.705841541290283,0.2432432472705841,0.0020306860096752644
1,0.3802356421947479,0.37794995307922363,3.1222662925720215,1e-04,0.7950924038887024,0.14065054059028625,0.1335740089416504,0.11114638298749924,3.8257927894592285,0.23037542402744293,0.06092057749629021
2,0.5238739252090454,0.526965320110321,2.281627893447876,1e-04,0.8223761916160583,0.3145047724246979,0.1735108345746994,0.15152201056480408,3.934490919113159,0.24455206096172333,0.11394404619932175
3,0.6146343946456909,0.6182879209518433,1.8232793807983398,1e-04,0.8417383432388306,0.4356502592563629,0.5807761549949646,0.5881480574607849,1.424973487854004,0.6938256025314331,0.4918772578239441
4,0.6649190783500671,0.6703774333000183,1.5484777688980103,1e-04,0.8554115891456604,0.5172783136367798,0.40500903129577637,0.40681183338165283,2.7587673664093018,0.5089375972747803,0.3404783308506012
5,0.6994757056236267,0.7041198015213013,1.3563462495803833,1e-04,0.8663818836212158,0.5716782212257385,0.6845667958259583,0.6997770667076111,1.1796491146087646,0.7636165618896484,0.6326714754104614
6,0.7393878102302551,0.744210958480835,1.1869091987609863,1e-04,0.8811749219894409,0.6325046420097351,0.035649821162223816,0.016068831086158752,7.06593656539917,0.03752699866890907,0.03136281669139862
7,0.7623316049575806,0.7672504186630249,1.0755633115768433,1e-04,0.8876379132270813,0.6622132062911987,0.6611011028289795,0.6540576219558716,1.2397923469543457,0.7525773048400879,0.6094313859939575
8,0.813518226146698,0.8170362114906311,0.8401457071304321,4e-05,0.9110163450241089,0.734708845615387,0.8192689418792725,0.8254469037055969,0.5835632085800171,0.872319221496582,0.7892599105834961
9,0.8272732496261597,0.8309633135795593,0.7801140546798706,4e-05,0.913790762424469,0.7552849650382996,0.5663357377052307,0.5765449404716492,1.9487676620483398,0.6438431739807129,0.5261732935905457
10,0.8377586007118225,0.8411763906478882,0.7197958827018738,4e-05,0.9211640357971191,0.7726478576660156,0.11868230998516083,0.10971969366073608,5.3662848472595215,0.12688171863555908,0.0931859239935875
11,0.8577710390090942,0.8615142703056335,0.6449934244155884,1.6e-05,0.9287354946136475,0.7978465557098389,0.9487816095352173,0.9494125843048096,0.13670168817043304,0.9604870080947876,0.9433664083480835
12,0.8620553612709045,0.8657947778701782,0.6115715503692627,1.6e-05,0.9274581074714661,0.8050622940063477,0.9523916840553284,0.9543828368186951,0.12165892869234085,0.9633195996284485,0.9481046795845032
13,0.8648176193237305,0.8681542873382568,0.6008889079093933,1.6e-05,0.9308139681816101,0.8122780323028564,0.9555505514144897,0.9575169086456299,0.12234290689229965,0.9642120003700256,0.9483303427696228
14,0.8715260028839111,0.8746161460876465,0.5725738406181335,1.6e-05,0.9333375692367554,0.8232144117355347,0.889214813709259,0.8922441005706787,0.3249449133872986,0.9138915538787842,0.8668772578239441
15,0.8753593564033508,0.8788795471191406,0.5512465238571167,6.4e-06,0.9349790215492249,0.8284570574760437,0.9679602980613708,0.9695850610733032,0.09464529901742935,0.9740023016929626,0.9636732935905457
16,0.8744574189186096,0.8779407739639282,0.5519421696662903,6.4e-06,0.9341023564338684,0.8262585401535034,0.9560018181800842,0.9574140906333923,0.13030342757701874,0.9654695987701416,0.9462996125221252
17,0.8840408325195312,0.8870807886123657,0.5256061553955078,6.4e-06,0.9395607709884644,0.836912989616394,0.9670577645301819,0.968817949295044,0.0929747074842453,0.9742303490638733,0.9638988971710205
18,0.8887761235237122,0.8914834856987,0.4956245422363281,6.4e-06,0.9459204077720642,0.8470037579536438,0.9684115648269653,0.9697383642196655,0.08848881721496582,0.9744932651519775,0.9654783606529236
19,0.8815040588378906,0.8851476907730103,0.516053318977356,6.4e-06,0.9400455355644226,0.8379277586936951,0.9686371684074402,0.9699785113334656,0.08632691949605942,0.9751254916191101,0.9641245603561401
20,0.8888888955116272,0.8921800851821899,0.5052969455718994,6.4e-06,0.9416572451591492,0.8443542718887329,0.9724729061126709,0.9738968014717102,0.07918527722358704,0.9776968359947205,0.9693140983581543
21,0.8867467045783997,0.8894721269607544,0.5006551146507263,6.4e-06,0.9387076497077942,0.8435086607933044,0.9733754396438599,0.975020170211792,0.07854138314723969,0.9790480732917786,0.9699909687042236
22,0.8893398642539978,0.8925080299377441,0.49321675300598145,6.4e-06,0.943355917930603,0.846834659576416,0.9693140983581543,0.9709129929542542,0.0871601551771164,0.9756319522857666,0.9666064977645874
23,0.8932859897613525,0.8967064023017883,0.47837018966674805,6.4e-06,0.9433443546295166,0.8513444662094116,0.9666064977645874,0.9678940773010254,0.09082096070051193,0.9731146097183228,0.9636732935905457
24,0.8913128972053528,0.8940116763114929,0.4943336248397827,2.56e-06,0.9425050020217896,0.8492587208747864,0.9708935022354126,0.9725394248962402,0.08251896500587463,0.9765589237213135,0.9681859016418457
25,0.8943006992340088,0.8973954916000366,0.46539416909217834,2.56e-06,0.9446901082992554,0.8550087213516235,0.9745036363601685,0.9761167168617249,0.07696519792079926,0.9801777005195618,0.9706678986549377
