epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.15442338585853577,0.14540888369083405,4.7714619636535645,1e-04,0.791015625,0.02285037189722061,0.4323291480541229,0.4064401686191559,1.994932770729065,0.7617056965827942,0.20481115579605103
1,0.42388850450515747,0.4210388660430908,2.854522228240967,1e-04,0.8144355416297913,0.1839878112077713,0.7322391867637634,0.7385687828063965,0.8727775812149048,0.8628902435302734,0.6027427911758423
2,0.5695666670799255,0.5720165967941284,2.0760083198547363,1e-04,0.8349973559379578,0.35860979557037354,0.8064298629760742,0.8079992532730103,0.5946239233016968,0.8744418025016785,0.7484262585639954
3,0.6510381698608398,0.655371904373169,1.6366592645645142,1e-04,0.855035126209259,0.4871925115585327,0.8441996574401855,0.8447412252426147,0.47520479559898376,0.8983354568481445,0.7886690497398376
4,0.7049198746681213,0.7087929248809814,1.3608194589614868,1e-04,0.8708711266517639,0.5741931796073914,0.9031025171279907,0.903511106967926,0.28111305832862854,0.9279450178146362,0.8801708817481995
5,0.7424960732460022,0.745720386505127,1.1665946245193481,1e-04,0.8805016279220581,0.6298239827156067,0.9246852397918701,0.926281750202179,0.21957987546920776,0.9474428296089172,0.903777003288269
6,0.7714398503303528,0.7747753858566284,1.0389466285705566,1e-04,0.891926109790802,0.6756375432014465,0.9325539469718933,0.9333605766296387,0.18818484246730804,0.9492315053939819,0.9163669347763062
7,0.7988603115081787,0.8029891848564148,0.9118841290473938,1e-04,0.9011449813842773,0.7149063348770142,0.9467176198959351,0.9484739899635315,0.14871832728385925,0.9590616226196289,0.9375
8,0.8138682246208191,0.8169563412666321,0.8523156046867371,1e-04,0.9050776958465576,0.7391672134399414,0.9386240839958191,0.940229058265686,0.16750338673591614,0.9469228982925415,0.9305305480957031
9,0.8232340216636658,0.8269216418266296,0.7808851599693298,1e-04,0.909982442855835,0.759140133857727,0.9566097259521484,0.9577866196632385,0.12156335264444351,0.9615647196769714,0.9505395889282227
10,0.8392010927200317,0.842479944229126,0.728437602519989,1e-04,0.9158797860145569,0.7770819067955017,0.9631295204162598,0.9637864828109741,0.10277792066335678,0.9679107666015625,0.9561600685119629
11,0.8450124263763428,0.847886323928833,0.684539794921875,1e-04,0.918725848197937,0.7908485531806946,0.9638039469718933,0.9645160436630249,0.09873955696821213,0.9698001742362976,0.9602068066596985
12,0.8566350936889648,0.8592495918273926,0.6272974610328674,1e-04,0.9238647222518921,0.8092417120933533,0.9620053768157959,0.9626378417015076,0.10354425013065338,0.9668633937835693,0.9577338099479675
13,0.8645904064178467,0.8679869771003723,0.5852375626564026,1e-04,0.927173912525177,0.8181561827659607,0.9656025171279907,0.9675554037094116,0.10090726613998413,0.9698207378387451,0.9608812928199768
14,0.8959038853645325,0.8983047604560852,0.45364153385162354,4e-05,0.942177951335907,0.8586662411689758,0.9781924486160278,0.9791553616523743,0.06009655445814133,0.9799187779426575,0.9763938784599304
15,0.9034642577171326,0.9052903056144714,0.42281126976013184,4e-05,0.9449574947357178,0.871755838394165,0.9781924486160278,0.9793558716773987,0.05530421808362007,0.9814898371696472,0.9775179624557495
16,0.9073008298873901,0.9099720120429993,0.4045235812664032,4e-05,0.9460968971252441,0.8793725967407227,0.9795413613319397,0.9806365370750427,0.05294476076960564,0.9828248620033264,0.9777427911758423
17,0.9106296300888062,0.91295325756073,0.38382774591445923,4e-05,0.9487226009368896,0.8820807933807373,0.9799910187721252,0.9809011220932007,0.05131538212299347,0.983058512210846,0.9784172773361206
18,0.9126043915748596,0.9148125648498535,0.37984132766723633,4e-05,0.9488436579704285,0.8842812180519104,0.9777427911758423,0.9788532853126526,0.055061355233192444,0.9814647436141968,0.9761690497398376
