epoch,categorical_accuracy,f1_score,loss,lr,precision,recall,val_categorical_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.14115789532661438,0.12902285158634186,4.902263164520264,1e-04,0.7470725774765015,0.017982974648475647,0.4467509090900421,0.42400050163269043,1.9693551063537598,0.7498213052749634,0.23668771982192993
1,0.39771124720573425,0.3957536816596985,3.020768165588379,1e-04,0.8089696168899536,0.1606629490852356,0.7057761549949646,0.7024927735328674,0.9851605296134949,0.8758307099342346,0.5649819374084473
2,0.5367833375930786,0.5405859351158142,2.2211320400238037,1e-04,0.8318142890930176,0.3292744755744934,0.798285186290741,0.8003472685813904,0.6482595801353455,0.8952702879905701,0.7175090312957764
3,0.6201589703559875,0.6242063641548157,1.8026766777038574,1e-04,0.8458900451660156,0.4449518024921417,0.8253610134124756,0.8260915279388428,0.5126375555992126,0.884546160697937,0.7761732935905457
4,0.6790123581886292,0.6844853758811951,1.49184250831604,1e-04,0.8659334778785706,0.5370652079582214,0.8729693293571472,0.8759036064147949,0.38422903418540955,0.918691098690033,0.8361913561820984
5,0.7171204686164856,0.7221240997314453,1.3010481595993042,1e-04,0.8722488880157471,0.5942837595939636,0.9011732935905457,0.9024852514266968,0.3069234788417816,0.9316094517707825,0.8698104619979858
6,0.7530300617218018,0.7569673657417297,1.1364434957504272,1e-04,0.8828821778297424,0.6472179889678955,0.9199007153511047,0.9225795269012451,0.25045523047447205,0.9428707361221313,0.8937274217605591
7,0.7705056667327881,0.7737696170806885,1.0495318174362183,1e-04,0.8870419859886169,0.6768701672554016,0.9070397019386292,0.9091303944587708,0.2606741189956665,0.9248419404029846,0.8912454843521118
8,0.785275399684906,0.7893415689468384,0.9659834504127502,1e-04,0.8957584500312805,0.7024071216583252,0.9185469150543213,0.9198715090751648,0.23274944722652435,0.9380863308906555,0.9025270938873291
9,0.8066407442092896,0.8105624914169312,0.8781518936157227,1e-04,0.9023691415786743,0.7278876900672913,0.9408844709396362,0.9429466128349304,0.17056356370449066,0.9522160887718201,0.9307310581207275
10,0.8159422874450684,0.8196961283683777,0.8076375722885132,1e-04,0.9095999002456665,0.7510006427764893,0.9370487332344055,0.9400637149810791,0.175596684217453,0.9492619633674622,0.9287003874778748
11,0.8297536373138428,0.8333543539047241,0.7550643086433411,1e-04,0.9112077355384827,0.7676870226860046,0.9566786885261536,0.9582152366638184,0.12919330596923828,0.9636322259902954,0.9505866169929504
12,0.8409155011177063,0.844814658164978,0.6988734602928162,1e-04,0.9136852025985718,0.7817238569259644,0.9474278092384338,0.9494187235832214,0.14891131222248077,0.956882655620575,0.9363718628883362
13,0.8448052406311035,0.847689151763916,0.6880484223365784,1e-04,0.9183513522148132,0.791307270526886,0.9625450968742371,0.9632779955863953,0.11045601963996887,0.9695721864700317,0.9562274217605591
14,0.8551214933395386,0.8577150106430054,0.6366614699363708,1e-04,0.9205020666122437,0.8061333894729614,0.9706678986549377,0.9714568853378296,0.08906456083059311,0.9773714542388916,0.9648014307022095
15,0.8631828427314758,0.8658368587493896,0.596396803855896,1e-04,0.9251165986061096,0.8162241578102112,0.9582581520080566,0.959043025970459,0.10991978645324707,0.9637565612792969,0.9539711475372314
16,0.8713005185127258,0.8744787573814392,0.5798284411430359,1e-04,0.931408166885376,0.8236653804779053,0.9638988971710205,0.9653518795967102,0.10821880400180817,0.96837317943573,0.9602888226509094
17,0.8937369585037231,0.896421492099762,0.46172401309013367,4e-05,0.9416682124137878,0.8572636842727661,0.9742779731750488,0.9749832153320312,0.073677197098732,0.9773139953613281,0.9720216393470764
18,0.9052370190620422,0.9074643850326538,0.4211159348487854,4e-05,0.948110044002533,0.8724279999732971,0.9758573770523071,0.9766054749488831,0.06349211931228638,0.9793650507926941,0.9745036363601685
19,0.9105924963951111,0.9127585887908936,0.39735299348831177,4e-05,0.9501004219055176,0.880151093006134,0.9819494485855103,0.9823570847511292,0.05368097871541977,0.9839184880256653,0.9801443815231323
20,0.9098596572875977,0.9124428629875183,0.3947785496711731,4e-05,0.9487023949623108,0.8820114135742188,0.9817238450050354,0.9821574687957764,0.05591608211398125,0.984137773513794,0.9799187779426575
